,ene_y1,ene_y3
774,20942.777242407697,21419.95307120315
775,22815.20072150545,22942.86759280822
776,21833.376818002274,22212.63086545896
777,23576.24037259685,22802.254605167513
778,22757.851921496633,23460.083015999287
779,24226.296541501022,22924.134028341046
780,21289.46180034856,21604.128953402316
781,22933.002937801073,33856.09386069511
782,24678.92225019996,21537.677368452365
783,23355.60934179959,24494.549511194644
784,24798.686382255637,22504.694681400255
785,23813.077278398992,20196.585125463025
786,24262.090980399298,20040.9743386021
787,23193.59145789982,21197.670444901694
788,24916.811524197507,23631.202606079358
789,24012.811571497976,22246.234225841512
790,24699.03519290239,22444.46345927863
791,19901.796348602715,23172.012513397807
792,22333.83615799959,18876.172332963033
793,22581.14800210872,24078.475131268293
794,25205.92208430067,22021.45133798171
795,24776.376869898428,23357.653626148156
796,20424.21832413475,21678.788251696376
797,24274.057271202575,24394.56545019807
798,24170.42428329592,22259.824233996616
799,19099.05795950445,23418.839589720188
800,22287.741740181624,23234.57962680111
801,22879.576216597085,26618.259278904887
802,22518.982444512007,26544.132702460734
803,24211.167229897557,20104.702822598825
804,23022.36989490251,24203.671835904832
805,23740.796843100634,21342.486005722538
806,23365.439118402053,22290.599403600474
807,24447.912764102144,23470.6808117562
808,23351.15007047179,22822.167071301064
809,22651.133336923383,22703.865653401488
810,17560.228950503457,24958.151291159575
811,23814.713836002644,23477.87162046871
812,22757.81798739953,25234.74729060051
813,23936.95674550157,21173.893831837657
814,23158.212284688274,22745.770645302404
815,23201.873230607725,22063.603286510508
816,19409.681842660382,24607.55178979681
817,20853.439433046908,37001.32348999454
818,25325.539063000266,21957.527112100375
819,22279.705615360264,21131.901117416393
820,25236.309544100794,23194.315257286482
821,21640.426498297304,22278.921333623606
822,24655.67922499786,24022.776533923992
823,22713.323296771752,23180.408907398876
824,21760.544411303694,22110.59376200123
825,24739.378707194406,23242.900848010886
826,22693.49062420308,21934.730531576235
827,25208.333867494843,24003.215639859864
828,23532.396396595683,16891.748062903425
829,22854.13049409944,21346.474719005888
830,23183.786739602252,22014.052023905584
831,23340.77530261107,21998.50730666747
832,28622.643417893258,27598.665194597826
833,23727.38539582166,22063.864644739704
834,23015.622132671117,24892.232764101613
835,22759.78077667521,23860.724529968473
836,23650.23521034917,21408.649688943584
837,24178.224696416455,22536.346965302226
838,23470.45046470786,21904.973489427193
839,24026.4665537018,21860.51611487263
840,24022.805617801478,22361.616710880586
841,22330.800243676542,20695.620887891335
842,17011.561082904474,22568.265469199232
843,23387.10235690565,20995.324952952113
844,24653.338360098467,22385.61045697066
845,24945.83466144163,19384.54715860058
846,23164.606989748547,21270.402786614344
847,23508.722874899333,36138.35922945206
848,21394.368104899953,21595.335001410735
849,22253.441109871783,20634.235982390084
850,22832.74127772815,30456.42729342649
851,22887.712614933793,23774.72495174544
852,24991.56861349969,22581.39080001017
853,23582.379716295967,21829.75537536385
854,22862.461432377608,22260.489782296416
855,23680.040809746624,22988.43410289787
856,38222.61800857017,22637.753212797794
857,22682.09847119572,19896.09597415297
858,22082.68376040116,22677.159446402406
859,22722.185161002406,31167.004774348592
860,28886.501327282203,24114.672969877345
861,24251.850213704052,22127.732631024028
862,24852.495505199662,21427.17542420099
863,22622.791322026653,24234.765890196744
864,22099.15239640057,23771.93503800816
865,23160.134557797617,23214.104367596014
866,21800.42948100526,22110.875294943293
867,24571.874736801306,22176.038497891965
868,33207.28216129954,22797.416696931163
869,22282.289623179087,22235.30386485983
870,25147.988497101993,20952.954221558342
871,22413.223662897497,21699.556758197123
872,21875.937732611746,24526.036134198523
873,24669.68209589966,20418.411409463017
874,21024.578241697654,24527.078535195556
875,23467.7930409253,22655.61944719959
876,22790.878157725092,21604.68761050215
877,23460.523764978603,21527.0207410362
878,21175.322924741176,24324.871019596943
879,25532.22953619824,22460.5944118495
880,23268.042842604114,21764.13517492046
881,22223.121978800835,21882.15799761104
882,22191.071848300548,22474.260075940307
883,23764.25104469775,21283.73459200646
884,23961.918121800438,22503.825360950315
885,23786.10273516104,21875.507644495596
886,23870.502207292153,21388.3134302973
887,25469.321325401233,22414.010123073538
888,22752.758412798503,22297.30854769903
889,24015.46871170543,21098.5556858265
890,24224.062299979138,20912.755307026764
891,22851.21134224798,22433.170627560823
892,18188.52425207654,22472.236904215126
893,22580.8879540403,24531.94802299786
894,22836.404808208557,22653.055526903154
895,20607.184699784535,24571.3148394317
896,25126.998962296435,23462.198058703838
897,24155.64839880114,22141.098167397085
898,23839.677070198428,24349.847958330927
899,23728.577288693923,22106.278236998187
900,23560.896220150782,21817.931002972135
901,22371.687361830882,22227.629837779456
902,24898.26832419742,21447.093984402858
903,22733.087883798704,23028.81127975494
904,23727.382307541182,22029.56800270758
905,24752.79441659483,22835.74457719769
906,24293.435521263844,22721.25176236145
907,23952.395747595285,23466.261607800545
908,22876.71981560017,23603.727887497247
909,24138.418831398187,22419.87767089695
910,24715.110551299946,21823.97443050796
911,22651.61549340096,24184.504191996617
912,23249.44389739896,24635.527124901346
913,22255.93910440335,20809.825185741793
914,24307.345891298013,22704.151187394233
915,22417.877673796724,22391.32214909847
916,23634.108148195308,22106.31088763293
917,23821.81963542738,15632.372035553672
918,24202.35146859838,22426.786264648723
919,24796.195637397843,24228.34405203114
920,22091.68689499253,24161.269285307924
921,23113.39961508841,20905.670763812603
922,23602.987739901684,21312.182643537777
923,23905.450390900376,22351.126058301772
924,24772.697178101058,22721.888774600327
925,21626.141438696908,22299.90259564177
926,25152.529972797027,22126.37053084669
927,23025.86380900737,22041.51609499683
928,24960.920849903247,23289.53267433956
929,22538.656216865176,21761.82929247033
930,29989.992916101066,24329.343660700175
931,22690.147387150973,20848.848572007293
932,22494.572743505854,19826.773339879142
933,21643.462382843318,21427.75799914247
934,22021.536003081263,19357.386549002862
935,22581.927717169838,22396.76758776165
936,23067.5196364709,22191.76032868304
937,22932.17248620313,25533.723901699483
938,23677.06600510184,21192.45742473011
939,22745.15167398826,23151.26450599818
940,21480.668830090704,23146.061126470104
941,24137.783830998073,22407.601080497832
942,23037.68523655669,22507.793375875786
943,25305.160359192494,23054.227871873463
944,22530.594974101234,22470.0693018632
945,18555.656370603254,22754.08621792997
946,23836.62986289846,20904.478293596952
947,24217.153164786745,22510.491012107883
948,23730.136018196972,23253.16756358491
949,22845.60520240222,21952.475039524492
950,22037.648804293895,22180.906113699024
951,22551.81094096806,22030.68826748045
952,25057.763224295904,21381.471136870303
953,23771.67365085826,23479.933052226002
954,24739.98417289758,26014.434999800083
955,21403.311538184804,23246.43115519887
956,24027.01130622068,22436.415564278905
957,25007.745700263356,21412.698786847257
958,25629.755904603793,23812.989123195974
959,25123.894679601974,20097.02782780529
960,23819.419120224906,23322.242110320003
961,22627.00933580326,22124.01241189898
962,25623.995493900467,24117.26668579914
963,22697.776730441776,23397.71201789879
964,23032.292661698633,23040.761109948577
965,22430.791849481568,21722.676901965286
966,23498.32771391018,25041.339135298676
967,22950.510776929434,22036.528284297365
968,21975.513458697646,21350.195638701327
969,24908.331948702937,21021.870284682784
970,24159.574940997816,21728.55746431702
971,23947.804131601766,23808.65160580119
972,21907.497672094687,22775.94269977139
973,24040.842244119558,23302.926336539036
974,21918.009399701205,21957.690315907672
975,25589.55760529699,20320.687983145468
976,23427.320933901115,21016.90459274136
977,20585.78932610509,24920.689607700057
978,24490.826302997164,23627.38607619665
979,25397.03115819951,19183.698551404734
980,24249.953120559447,21575.931918736595
981,23546.57939229729,20857.3220653946
982,19086.554486470795,21778.7310073683
983,25002.107293900575,20286.14340340154
984,23769.439177967757,22921.279715376128
985,24259.503524063362,22665.462773019124
986,24281.746395763377,21471.759621580673
987,22870.288030248117,22256.54236629752
988,23119.776954901332,23456.24100808732
989,23109.70760960516,22510.49070504264
990,23503.66066909756,23911.774538132082
991,23655.03116390106,21395.54829243364
992,23972.531908898305,24527.92968639483
993,22276.572263740374,22673.507613199035
994,23343.016982362053,22309.36897534202
995,21761.10502290228,21694.37018081596
996,23450.564354109774,23720.42467309903
997,23666.807952174524,25341.761063695736
998,26007.799763501826,22313.670960184194
999,22225.51094499789,23668.935113500298
1000,23243.36428980257,21609.645717740557
1001,24105.10577753751,24764.744141295923
1002,22462.841044701036,21395.07535710567
1003,22925.13584659883,22458.756852569943
1004,23234.215684902538,29516.07299550055
1005,24225.06171539954,22101.594211884832
1006,21840.732390844514,23431.781903298448
1007,22851.01233288352,21899.29743825725
1008,24451.50048580774,21160.265924887648
1009,25017.87922721117,21658.727955718583
1010,23195.080117596422,22663.700342542423
1011,23100.5026826992,21077.940965398277
1012,24000.754730654593,23801.542305591436
1013,25280.36730927121,22669.5121855417
1014,24672.188283277228,23194.7492853179
1015,24245.03888701003,24647.46533351251
1016,22679.63879169723,24398.186874201234
1017,24522.74744309539,20486.28080329375
1018,22370.2201971985,22717.096819277416
1019,23058.961608401238,19565.174254076424
1020,22256.35966222407,22056.637201321915
1021,21206.03967855912,22848.11226809814
1022,22010.78255530095,22687.779843138018
1023,23365.47327479829,21825.082615090425
1024,25816.2547622995,24072.768338098213
1025,32998.930874082536,22992.571925001517
1026,23720.872693499223,23749.823297228486
1027,24133.091268697495,23350.469845054537
1028,23319.930221773182,22613.42616539604
1029,24257.41614710044,19563.253807182464
1030,23893.954844700926,18402.017587803533
1031,25030.115941495027,22303.808348199014
1032,23274.12623262076,22140.169555042772
1033,22548.140772445742,35482.761690564694
1034,22881.68882290196,22456.780939218024
1035,22325.898049641197,22203.459403603476
1036,24904.572207659527,21733.70760456186
1037,22928.42020959983,22366.725893809402
1038,25036.210343599174,22965.076874047754
1039,20708.094733348375,21354.31337279563
1040,21291.44661439915,22965.152307903718
1041,25319.24880018914,21805.312064739024
1042,23373.379337349277,25970.19771452886
1043,23153.89709173003,20648.701344678688
1044,23762.481438799572,24528.064988431415
1045,24399.12948357032,23210.653108804974
1046,25118.911936079523,30056.551742798867
1047,21024.06304721055,21861.386845790894
1048,25020.03120639721,24218.429180295672
1049,24357.28431529772,24449.672502898196
1050,29965.982459499955,24634.68973593936
1051,21805.985588297404,24459.690777238466
1052,20471.434683301573,22443.710226314564
1053,22649.58284555035,21047.528897565106
1054,24102.50718140249,23983.688305602172
1055,22285.13873199792,19734.814316497275
1056,23287.742751093785,25203.574761799864
1057,31081.66472079684,19896.28668470866
1058,21508.529851590156,20764.56909806529
1059,24923.518333704214,21646.09600674966
1060,23959.99706559201,23244.867168252364
1061,22077.436659293977,23669.464902289008
1062,21913.65337689362,21447.999955598407
1063,25278.72896144951,23043.773605163857
1064,25108.725828301478,24966.885173384446
1065,23327.994741999235,21071.854708215647
1066,23762.268131698394,37106.935782704546
1067,22877.02252039853,23566.15602439283
1068,24660.82658289808,22919.305724017428
1069,23282.004109597776,20682.993517000403
1070,23218.755796682515,23195.364447047774
1071,22791.473409897262,20028.374079195793
1072,23579.516872197546,22373.653313449304
1073,24112.555000999295,22995.903259898754
1074,22630.32510699778,23090.320073298768
1075,24417.034910527465,21551.523195896287
1076,26684.13887564773,18360.831558136582
1077,22624.288369287464,24505.537335100507
1078,23032.566467899815,22004.697315701316
1079,23247.219942416483,21491.95625004045
1080,22381.823543603787,22939.273504092896
1081,21800.886104199944,22000.398791597516
1082,21589.85082450664,22400.416005682764
1083,22635.72667470008,22520.577924270696
1084,23943.98645530353,22567.759325197883
1085,22355.102006304136,23256.21409450019
1086,22701.782978301046,23645.67509440425
1087,23588.924014796048,22797.643678304
1088,22106.871289298146,23117.24872279
1089,23954.76098500015,21295.224433273488
1090,23871.48150559696,24455.70132658918
1091,22548.547877101766,22705.4877902819
1092,23788.302853996902,24353.57920120008
1093,18215.419945704285,23454.452269494428
1094,21887.17404707715,23116.096227489717
1095,23997.557911999294,21135.601051081492
1096,24382.520573386522,20615.386397082195
1097,23509.13207099914,25179.144423753238
1098,24223.18536190138,21360.58609563037
1099,24093.012611601545,21913.583757088436
1100,25103.628988300872,23810.143435097893
1101,22880.5023563635,21755.720843313815
1102,16824.166923804165,23126.905046095722
1103,24095.690081116063,22799.768531100995
1104,24349.163324859983,20088.072169099036
1105,22213.032043662,20479.547395814872
1106,23166.55717026699,22817.403360973633
1107,23586.34771340961,24764.385300398673
1108,23367.147563397182,22836.90178784756
1109,24874.558979139536,23683.803728658233
1110,22325.319951104837,22426.548697211776
1111,22913.791556204666,21581.961444496148
1112,23324.715521500337,24748.763746298646
1113,23249.992163498024,23108.647757743594
1114,23919.9698104228,22469.480286802176
1115,22674.664211174215,21052.076951264997
1116,21063.260341700705,22778.88566039944
1117,24077.460222398062,22695.837267269955
1118,23843.451699199584,24252.61106899965
1119,21768.64814870175,20551.623665900646
1120,23521.627347199817,23545.13923959911
1121,25058.90562549867,23830.125079568872
1122,22911.252248100256,22640.83886541316
1123,21613.143106765157,21348.261117359627
1124,19472.34038202179,20294.03829359236
1125,24130.49847009989,24084.24508739806
1126,25473.84895609391,24262.817562197666
1127,21539.907825399507,21582.577112177652
1128,24893.453443516115,22187.614728561042
1129,24302.582328799657,21842.196784199372
1130,22954.28477589778,23880.187416400815
1131,31480.839513097635,21357.230141494565
1132,22185.269794163014,22108.022446796826
1133,25049.109205261408,21973.10528569986
1134,23098.470677144873,20018.382483430993
1135,22801.61465538357,20875.71518169467
1136,24935.792938996303,22283.2945169395
1137,25364.74651090004,22082.632054336762
1138,23627.54601470052,19957.940799138578
1139,23645.856343603347,22090.33730999876
1140,21518.19549454974,21030.72689029468
1141,24160.341261399917,22924.422099697134
1142,23949.802872889304,24232.66855351898
1143,22690.63984779466,22592.86398332625
1144,21745.110716251173,23074.780125002853
1145,23980.077345700873,22146.179502200317
1146,22016.23051800179,32094.03367385492
1147,21714.599769504348,23252.125249300218
1148,23694.835771688307,23240.322999049582
1149,22223.322993703307,23167.75563219648
1150,23573.29319469742,22911.01920439728
1151,23900.77127512571,22833.105237738455
1152,23069.717881302815,21090.650574595707
1153,20814.796262030322,21207.59395529567
1154,22952.98733049835,20300.253441061053
1155,26043.203232000506,28049.439439700775
1156,24207.09902999761,21472.280825838407
1157,21281.509254404806,22284.53317376847
1158,24369.8977902963,22214.56961079546
1159,25008.92906100061,22545.20087950154
1160,23902.97382170234,30385.646235865694
1161,23851.551574597965,21535.795290407375
1162,23520.10211657807,23854.330486249568
1163,24605.024385811106,21821.110082210136
1164,25169.865937899707,24013.888302897445
1165,21538.143174902933,23004.084297313435
1166,23203.05622136141,21991.689340738827
1167,24978.762133595752,22720.34448062132
1168,23196.49952306959,23952.34973729793
1169,23108.172931282763,23662.712115697934
1170,21605.503825652893,23034.14778760008
1171,22889.09661300012,21495.19477321761
1172,22085.973722202973,21785.693140010553
1173,21702.487864803195,21061.346877504064
1174,23873.969261826584,21975.317080215744
1175,23896.91605809901,21499.53827908499
1176,23785.52094569961,23661.020266697607
1177,24182.561395039716,20099.880998831322
1178,22746.37383351909,24163.30543917644
1179,23890.878354099637,24376.77398244705
1180,23498.88209579957,21841.64985119756
1181,24581.803172500786,23906.065478199063
1182,21922.279211496625,21345.86532390137
1183,23011.326504398086,20875.285285908572
1184,22499.297526317612,24180.543565500044
1185,34227.923457999736,23562.271773849825
1186,25406.521356391637,23358.258389485345
1187,24095.91338779968,23722.632816799545
1188,24252.734802399624,20516.537673438637
1189,21094.283217462293,22259.432881598357
1190,23667.613204965794,24255.401239298444
1191,23675.071027101447,21120.59481021433
1192,23687.28360450113,19643.902265053996
1193,23958.42794500034,22794.566051870937
1194,22930.25072752211,22699.78396639742
1195,26288.259788799736,22019.456235408587
1196,24836.02497585325,22877.839645068714
1197,23631.082535749454,23049.43499242209
1198,23187.25920420544,23957.467408856468
1199,23743.997248800104,23801.45048248858
1200,22806.200959502265,16049.512868363734
1201,25045.49751040012,24057.356916566805
1202,24358.65659389948,21887.78517299837
1203,22954.738992601884,24896.840823413757
1204,23575.23840409989,21044.33325569978
1205,26011.983909859904,22241.63064471128
1206,23195.48163020077,24062.813349765966
1207,24106.107574896905,23458.94394504188
1208,24948.047609142555,21134.61149222877
1209,23909.897221401574,23664.363090811567
1210,22091.58983726857,22600.595333510104
1211,23511.981589221836,19704.251954852978
1212,24278.663107902015,24295.002235198666
1213,23091.39081149601,20099.646515554876
1214,23963.121087564883,26616.04637928686
1215,22009.902820577536,23760.383772347384
1216,24485.45272670044,20262.405178683508
1217,24427.089356270175,21875.529877902685
1218,21558.882961202748,23309.32334651774
1219,22970.56737669722,22988.056815705164
1220,22203.24435809913,22385.534583899767
1221,24392.35720740309,22714.09308758981
1222,25061.648797594164,21970.78652700009
1223,24173.315043197606,22542.105092691054
1224,21942.52817752634,24000.576856457865
1225,23099.136034791554,21570.74874409894
1226,22255.648821858857,21342.636461925256
1227,23959.615773797897,23422.493945599726
1228,23269.313115551413,19679.521531821058
1229,22841.701837798126,23494.206559398823
1230,22083.15083731319,21289.07447501895
1231,25698.884385730726,20443.86165674111
1232,25328.780961903885,21383.27036147199
1233,23772.933463294547,23325.045010225735
1234,24832.584994289467,23404.375228783105
1235,23883.1368194007,21614.815803832036
1236,24209.149426099317,21699.57752612854
1237,22236.30540028232,20901.504136652038
1238,24043.63656689461,22769.470238129845
1239,24402.275751496883,22187.300363646442
1240,22301.14150389824,22600.404338667282
1241,23817.00251415262,22552.861467602368
1242,23413.784916099998,23569.39563139361
1243,23956.997617069785,23278.764387995012
1244,24769.503829727568,21524.72301904369
1245,24264.57520148028,22576.690971200376
1246,21780.10837080225,22907.445709605203
1247,23446.811606897303,23382.3291501195
1248,20975.461595478137,23238.076039043124
1249,25949.906937499236,21364.78961725521
1250,24218.2698227053,22070.238919149695
1251,23285.728538900188,27794.72876681829
1252,20401.80601280389,23502.00061819973
1253,24290.636583399388,22152.99468790146
1254,24704.00160119989,22730.428813858263
1255,22787.705710188446,22756.580495400638
1256,22620.356710796175,23520.2480213966
1257,23848.530546191047,23336.701600220284
1258,22924.728775300096,23884.945398197782
1259,23768.38423029901,23701.420534980694
1260,22469.436673096374,25036.30805049854
1261,23568.828098780272,21832.900067689447
1262,24048.016373852486,20411.36403242184
1263,24986.98038379906,23172.820880387106
1264,23314.81732801077,22652.520486600806
1265,24537.99832429913,22371.41349590088
1266,19542.686492103956,22772.03442432534
1267,25532.339882972312,21492.470454806367
1268,23057.356366299286,22532.786521010807
1269,23984.125299386997,21212.347478558342
1270,24536.61780359981,18343.37509006817
1271,25799.28662873705,23134.112874105238
1272,19990.384084603636,23612.44996820268
1273,22074.187247200112,23676.17536140169
1274,21462.531828821815,22657.160352162664
1275,24684.931547797478,26172.359536995496
1276,22602.876272600897,16711.4112318474
1277,23111.399983074265,24385.83265973851
1278,24647.915383501244,19340.125033493623
1279,25417.236555097094,21525.18676996554
1280,22061.498316896632,23144.10871849745
1281,23874.2740318972,22723.128069462677
1282,23364.937676006015,22793.307891844324
1283,23447.57712020116,22021.596554854154
1284,23269.10539459839,23048.996438955182
1285,22364.23630570319,22139.511267970214
1286,23156.053599858074,21813.439057138898
1287,23149.978133825553,22106.954386961268
1288,22806.833738596964,20386.726844996745
1289,22829.747060221045,23345.54323609589
1290,23249.53399249802,23595.26845448589
1291,24305.834432361153,24006.627782394156
1292,21887.40273652707,23304.63706989949
1293,23922.747828773157,21937.808274113027
1294,24141.25929489766,21292.956011905426
1295,24999.442848502353,21109.725042119255
1296,23480.38347640174,21855.744637464773
1297,20774.075935399636,18232.45538760306
1298,26065.28671430104,22107.71978644642
1299,24797.114426705324,24359.853208803677
1300,25948.792998995348,23597.84615633527
1301,22436.23326339937,21348.806308952244
1302,20808.083596901062,21798.754861536323
1303,23064.135117801,23706.6923402239
1304,21924.8211270545,22402.68148910481
1305,24260.767775298787,24807.983379599464
1306,24050.142370000267,22704.270715221413
1307,24316.010794639267,23775.901978732614
1308,24789.650431000304,23233.1949919004
1309,22924.378392497652,20534.62018163979
1310,22860.41618779703,23918.195686895877
1311,24584.541118100427,24571.979302866763
1312,25652.391706698967,23354.39707839807
1313,22726.48226931038,21973.588402282694
1314,22794.69902150494,20184.610075945828
1315,23964.51344666609,22779.836719210343
1316,24054.789942164396,22586.238449463424
1317,23947.36065039801,23424.735137764692
1318,25662.695178898837,23484.24506170015
1319,22389.753020454464,22147.699644498465
1320,18494.22158328573,23892.47890222252
1321,23725.575495944664,23465.75818868669
1322,24312.593605597358,24905.237473609115
1323,24865.47830159973,23294.73368256108
1324,23444.677875950478,20742.682781614996
1325,21980.497072500013,21577.084102000194
1326,24161.666361006854,19350.076921967266
1327,23187.36811082989,22949.428008280527
1328,18425.292214561323,21430.58696789661
1329,22888.13698629233,23276.830653169935
1330,23615.62618879802,21128.982858589436
1331,22773.816271779036,22440.92573269538
1332,23547.57881610211,22306.72408220169
1333,23668.045134802105,21803.327317698036
1334,24452.96143019695,22723.57874730913
1335,24041.69088300495,22426.95693761314
1336,24716.856168802406,20683.565810007814
1337,25527.694478401238,20931.295949143707
1338,23943.785067427816,22542.961723187385
1339,23807.21946132073,22000.240777202434
1340,24725.81829209897,20451.028487247375
1341,23824.616885097348,21868.288715502415
1342,23293.073964698313,24727.338248858592
1343,20243.432119803685,22069.883072104658
1344,24804.731101601537,22067.777350249635
1345,24962.264236602852,21805.111100601513
1346,21621.010699300085,22937.42441235923
1347,25406.1804817022,23027.447320477226
1348,23015.459899099664,21920.07353430544
1349,24080.919682831227,24721.529475698928
1350,23380.656046960077,23953.812423202042
1351,24976.066738401754,18643.380106514436
1352,22193.876527907745,20190.42760583313
1353,24011.796340399756,20461.241458601253
1354,23780.52980749325,21774.72313456802
1355,24974.34598774079,21133.500010696927
1356,24433.209888135632,23069.349139857466
1357,28060.57950809821,23172.77556434088
1358,23229.62928696948,23011.144057020534
1359,24424.793226597154,21123.561898063203
1360,24398.681289400898,21741.71311200673
1361,23550.33426268748,21972.03884736912
1362,21167.395902218093,22776.655573399185
1363,23846.14617009613,22579.452439874014
1364,21546.511015974476,23143.555411196587
1365,22248.016465796718,21878.398709939087
1366,22790.56036433113,23203.3810625442
1367,22907.036483352294,22134.61182502288
1368,22798.724926328698,23129.407809692995
1369,19854.401874718904,24330.128246380395
1370,25959.107337629866,25583.549225499326
1371,23879.479504101873,23830.548811540786
1372,22247.392197500754,25261.04496890749
1373,23924.576314342426,24263.896730996406
1374,22252.239160101002,22640.354275345533
1375,23934.929979691595,23085.797406440524
1376,21284.67722802457,21944.86564969378
1377,22239.82629390425,22269.966056104302
1378,23217.622678880412,21920.295436572396
1379,28763.405732030165,23343.401800858624
1380,24111.910963101356,24962.02531312118
1381,24051.574973997944,22742.446002089117
1382,21726.051000080377,19168.19768450081
1383,22498.05036742336,27040.54735854893
1384,23821.778640799635,23844.795488998683
1385,23866.28884829541,21421.85931230095
1386,23681.698138399453,21228.550099287786
1387,23972.28696156829,23804.16016470116
1388,23940.042375970464,23432.54563140167
1389,21650.804540297035,23278.70115113976
1390,23171.826824100954,22671.906000697523
1391,21012.78754315142,22296.81358288166
1392,23436.71096760013,22201.58156474094
1393,21680.12680020507,22805.552722221317
1394,22545.165007250824,25238.429240518344
1395,23454.8172650009,22472.850557198064
1396,25123.60202799993,23994.361034529542
1397,22238.712249502772,20562.86728905252
1398,24976.844303092457,23060.32424173809
1399,23432.537285548016,22393.467393390118
1400,23406.3889858005,21780.891292002838
1401,23540.437877746357,23971.66046046527
1402,21338.74437730338,20988.300121445907
1403,23528.79218056654,20445.586151488038
1404,24630.49746218242,25714.471577296586
1405,24466.741708305388,23325.909865394264
1406,21254.1442993734,24272.291885306382
1407,23603.0658659173,23104.325213516862
1408,22098.516286214744,21969.582792789362
1409,23752.30097980092,23001.59719509644
1410,23105.462528514763,22030.061497967894
1411,22410.552635973967,21320.26703897949
1412,23318.0403699836,22036.144758394108
1413,22829.49113660927,23578.650673483888
1414,23831.351046002543,22493.71241274015
1415,21829.288122937513,22986.730744112712
1416,23576.85923778006,24023.473339949436
1417,24880.79917965939,21283.302509238918
1418,21954.511801003202,21744.062932148307
1419,23528.448020198102,22033.556472100434
1420,22867.803956804997,24566.812092768476
1421,22838.552011427557,22335.240385353954
1422,23500.117203023823,25240.421755701387
1423,22971.46984969718,22158.611497683294
1424,31264.790153616734,23375.686374780442
1425,22404.74084789798,22201.41117847238
1426,24300.332304299856,23766.82966969751
1427,24730.210941573005,22157.327413968305
1428,24460.173763270574,23576.383875720912
1429,24755.284195708973,22908.601295839122
1430,23504.42689769785,20486.64411858465
1431,23862.67773709891,21418.330365098056
1432,23740.978782201524,21308.719381290193
1433,23373.813679798335,21967.500454800298
1434,23829.846563098054,24418.552496415577
1435,24355.767218401626,22937.443339999933
1436,24837.88968649853,22673.102547751176
1437,24881.142459911127,21918.80461059895
1438,24410.218040700645,22230.50551767604
1439,24680.88030080546,24080.02466325546
1440,24022.452977200388,24235.781198565204
1441,24018.34848609931,21987.49677988622
1442,21961.513277590147,22715.98507924436
1443,24799.69601709477,22684.45390119884
1444,22850.65296589763,23863.895164368
1445,23585.774394784676,20197.752600000767
1446,24438.32836446339,22544.911797578017
1447,22612.85842707336,21849.250291706812
1448,22747.3461276003,22345.8452199824
1449,25121.39620909484,22082.621928189972
1450,24955.462885320943,20741.202501314016
1451,23925.544658705116,22222.63969242089
1452,24499.94607649816,24148.46259101799
1453,22365.750165606238,22510.032696261198
1454,24641.664903500445,24268.81076129362
1455,22168.79990980178,22399.691770427315
1456,23116.41405709963,22733.792177901745
1457,24269.97152678107,22561.671234581674
1458,25034.004162598612,21178.09291589977
1459,25107.489200216165,22153.24547366944
1460,22638.25156838187,23138.36102769644
1461,23957.58381809734,23117.057547601922
1462,19854.59746683784,23058.324733002075
1463,20735.95888141305,21745.026542000935
1464,24117.955806401,22696.733916686357
1465,18097.97374570377,22008.185162066977
1466,21771.553403297574,21670.92599599514
1467,24693.11888156465,23121.184987448392
1468,21595.022312885667,24506.100451895712
1469,24248.53459593637,21039.53627409637
1470,30844.944267791452,24145.735743397538
1471,24426.076849002053,21356.191484002335
1472,22715.18940469805,23322.39228494612
1473,24885.025150359015,22764.116408405753
1474,25148.79066757986,21002.053706666444
1475,23129.279327963395,22373.619422588134
1476,24246.26699350298,30151.751276198935
1477,23797.64028801167,20575.014304445463
1478,25550.19666312931,22339.739270061753
1479,23571.075648302525,22900.665548080917
1480,22589.228592627016,21803.928987164556
1481,21519.477891899212,20262.654900929338
1482,21702.707935496797,20238.154112948705
1483,23816.476372899353,22790.484635497218
1484,23706.04224362067,32641.846196874492
1485,22635.508025000017,21366.03190458794
1486,25025.234610995733,22183.685603922466
1487,25427.622518903172,19437.22762799541
1488,22147.052587299448,25166.209080652992
1489,23945.539592809062,22789.38977406041
1490,23939.664597893734,22128.365248002243
1491,24621.80014895761,20382.32965833663
1492,23931.748888228678,22939.52669127855
1493,21060.72616519633,21434.3873073771
1494,23335.39404289863,24952.428980999717
1495,23651.511921697525,19481.26721258083
1496,35193.644655430544,23267.285952596947
1497,23501.543023193917,24114.5056449991
1498,23537.200366901958,23961.16891809224
1499,20904.057524123753,22182.36345235998
1500,22884.648861101796,25209.64610779564
1501,23223.657226738378,23870.004825640255
1502,27139.351501201167,20330.366861201455
1503,23762.67716049888,20182.87206014354
1504,21579.28973450134,22929.944073228915
1505,21855.206059542976,20899.420490937813
1506,21527.341562832626,22380.40111732602
1507,23661.790912001135,22635.18763840241
1508,22606.58975660367,23491.80188311976
1509,23053.321211895658,21604.938334496164
1510,22339.02080285073,22803.150393906522
1511,22656.926553864516,18189.90739360185
1512,23537.177749198745,20863.207165537715
1513,24693.811510503907,24612.077877037027
1514,24556.60312049743,21534.795633313217
1515,23585.552587502894,21830.191721972387
1516,21554.291514395598,22425.844159303015
1517,22287.510630701363,23168.286852998015
1518,24736.57545463881,21447.747376298514
1519,24474.73260970126,22718.750765998775
1520,22768.8031609122,23685.202478668445
1521,23439.812399531278,21498.962809713754
